Issue Type,Issue key,Issue id,Summary,Description,Status,Created,Assignee,Assignee Id,Reporter,Reporter Id,Priority,Resolution,Updated,Labels,Labels,Labels,Due date,Custom field (Begin Date),Sprint,Sprint,Parent,Parent summary
Sub-task,IR-273,62771,BE changes to add contact lens and eye health product as favourite,,Done,28/Oct/24 11:03 AM,Dharmik Ginoya,712020:069ef254-4266-4cb4-b69f-1cd04365bede,Abhishek Mishra,712020:31fcea2f-d5ac-4184-ac19-998a8363c22b,Medium,Done,12/Dec/24 1:54 AM,,,,10/Dec/24 12:00 AM,,Release_0014,,59427,My Account: Favorites[Patient Login] : Favorites should be added to category pages for Eye Health and Contacts
Production Bug,IR-272,62769,Loyalty Club : Rows are not updating correctly when loyalty club is redeemed.,"Rows are not updating correctly when loyalty club is redeemed. New rows are not getting added when redeemed and ‘Refer a Friend’ shows available even after it is redeemed.

!Record_2024_10_26_18_54_33_270.mp4|width=1360,height=680,alt=""Record_2024_10_26_18_54_33_270.mp4""!

!Record_2024_10_28_15_34_31_237.mp4|width=1360,height=680,alt=""Record_2024_10_28_15_34_31_237.mp4""!",Done,28/Oct/24 10:55 AM,Dharmik Ginoya,712020:069ef254-4266-4cb4-b69f-1cd04365bede,Prateek Ranjan,712020:235e328a-6dc5-4151-b96b-b6dfe5264a49,Medium,Done,19/Dec/24 10:46 AM,,,,04/Dec/24 12:00 AM,,Release_0014,,62400,IRIS I General Performance
Story,IR-234,62743,Add Refresh Functionality to Table Grid on Remaining Pages,"*As a* user of the application,
*I want* to be able to refresh the data displayed in the table grid on all remaining pages,
*so that* I can view the most up-to-date information without having to navigate away or reload the entire page.



[https://nowoptics-my.sharepoint.com/:x:/p/smajhi/EUd5J1x3AZFBkaowe_TSsCwBmOGm6bBrNAQKlk31nCdqdg?e=ccHovR|https://nowoptics-my.sharepoint.com/:x:/p/smajhi/EUd5J1x3AZFBkaowe_TSsCwBmOGm6bBrNAQKlk31nCdqdg?e=ccHovR|smart-link] ",Done,28/Oct/24 4:43 AM,Subesh Singh,712020:812ecddd-8e45-4a4e-bd41-6931c90f237b,Roma Kishnani,712020:48ad98dc-4b9a-4621-a630-411e9951b0f3,Medium,Done,17/Dec/24 9:28 AM,,,,16/Dec/24 12:00 AM,,Release_0014,,62387,IRIS I Setup
Production Bug,IR-226,62725,VTO (Associate User) : After clicking on the Buy Now then should land on the PDP,"As an Associate login when click on the Buy Now then it should land on the PDP page , currently landing on the below page 



!image-20241025-160517.png|width=1280,height=583,alt=""image-20241025-160517.png""!",Done,25/Oct/24 12:39 PM,Amit Soni,63f6912ee76fc61320f5a3d5,Gaurav Biyani,712020:644ea5a5-5969-44af-a95f-20953bc576c5,Low,Done,23/Dec/24 10:15 AM,,,,04/Dec/24 12:00 AM,,Release_0014,,62239,IRIS | Virtual Try On (VTO)
Story,IR-216,62703,Dr Consultation - Implement logic to turn it Off/On the service and make the connection with the patient,"We need to implement a logic to create a way to turn it off/on doctor consultation from the master setup.

*Specifications*

* Option has to be available just for the admin.
* Option has to be editable from the master set up.

*Acceptance criteria:*

# Verify as a patient that already has a prescription in house if the system allows to make a consultation.
# Verify as an Admin if the system reflects to you in the master setup (State part) the option to Off/On the consultation.
## Turn it On and try to make a consultation as patient, perform the consultation and add some note to verify all the flow.
## Turn it Off and login as patient and verify that the option is not being visible.
## Turn it Off/On in different states to verify the behavior.
# Verify if the prescription is valid and the state where it was made is doctor consultation On → The connection with the patient is made, otherwise it is not",Done,24/Oct/24 1:34 PM,Carlos Rocha,63cede590d930a766df0089c,Michelle Calderon,712020:0e12491d-f9bd-4c81-81f8-5bf6350e6276,Highest,Done,13/Dec/24 3:31 AM,IRIS-DoctorConsultation,,,27/Nov/24 12:00 AM,,Release_0014,,62412,IRIS | Doctor Consultation
Sub-task,IR-243,62635,Frontend - Add minimize and maximize option for video panel  ,,Done,23/Oct/24 8:31 AM,Debiprasad Dash,712020:36ba4a52-ed6c-456b-9d6c-0862889d1c1f,Debiprasad Dash,712020:36ba4a52-ed6c-456b-9d6c-0862889d1c1f,Medium,Done,28/Oct/24 9:04 AM,,,,23/Oct/24 12:00 AM,,Release_0014,,59978,Guided Sales : One Tab Experience
Production Bug,IR-188,62617,Error Message on Dispensing Order,"For *ID 7697794*, the order was paid in full through *Zeus* and is now marked as *Notified pt* in *IRIS*. However, when attempting to dispense the order, the system is displaying the following error message: *""Order cannot be dispensed as the balance is due.""* This is causing confusion, as the patient has already paid in full, and the system should allow the order to be dispensed without any further issues.



!image-20241022-222431.png|width=1175,height=575,alt=""image-20241022-222431.png""!



!image-20241022-222411.png|width=1190,height=586,alt=""image-20241022-222411.png""!",In Progress,22/Oct/24 6:22 PM,Satyabrat Nayak,712020:299d6597-3c4c-4cf9-9dc8-020d3bd37c3d,Caro Rocha,61707a5d860f78006bc9dc50,Medium,,26/Dec/24 1:18 AM,,,,16/Dec/24 12:00 AM,,Release_0014,,62399,IRIS I Production / Order Status
Production Bug,IR-223,62565,Orders Created on Franchise Store are NOT considering Franchise Band Costs for every Component.,"*Steps to Reproduce it-*
1. Login to IRIS and switch to Franchise Store.
2. Create an Order 125046631[DC Complete].
3. Validate the Cost should be picked from Franchise Cost Band.

*ACTUAL RESULT-*
*Cost for each component is picked from Assigned DC. [INCORRECT]* (x)

!image-20241022-123545.png|width=1282,height=682,alt=""image-20241022-123545.png""!

*EXPECTED -* the Cost should be picked from Franchise Cost Band.",Done,22/Oct/24 8:41 AM,Harshil Gohel,642a83c66d24942109ff2a3b,Minakshi Singh,712020:691864c0-08be-484a-a79c-15d7fd1d3a1a,Highest,Done,24/Dec/24 9:41 AM,PostAllStoreGoLive,,,25/Oct/24 12:00 AM,,Release_0014,,62400,IRIS I General Performance
Production Bug,IR-152,62523,System Allowing Cash Refunds for Non-Same-Day Orders in Violation of Policy,"Multiple stores have reported an issue where the system is allowing cash refunds to be processed for orders that were not made on the same day, which is against company policy. According to the policy, cash refunds should only be processed for orders placed on the same day. However, the system is not enforcing this restriction.

An example of this issue involves *Patient ID 8509377*, where a cash refund of *$10.81* was processed for an order originally made in *June*, even though it was not a same-day order. The order was originally processed in *Zeus*, but the cash refund option is incorrectly being allowed.",Done,21/Oct/24 10:53 AM,Harshil Gohel,642a83c66d24942109ff2a3b,Caro Rocha,61707a5d860f78006bc9dc50,Medium,Done,19/Dec/24 1:04 AM,,,,04/Dec/24 12:00 AM,,Release_0014,,62405,IRIS I Order
Sub-task,IR-242,62500,Add agent view changes in lens selection wizard section. ,,Done,21/Oct/24 4:19 AM,Abhishek Mishra,712020:31fcea2f-d5ac-4184-ac19-998a8363c22b,Abhishek Mishra,712020:31fcea2f-d5ac-4184-ac19-998a8363c22b,Medium,Done,19/Nov/24 1:20 AM,IRIS-ProductCatalog/Cart/Promotions/CheckOut,,,11/Nov/24 12:00 AM,,Release_0014,,59978,Guided Sales : One Tab Experience
Enhancement,IR-362,62424,Managed Care : Claims enhancement,"When viewing the HCFA/PDF in IRIS, the document opens in the same tab, replacing the Managed Care Claims screen.

*Details:*
Currently, a new tab is not generated when opening the HCFA/PDF. As a result, users are forced to re-search the patient or reapply the previous filters to return to the Managed Care Claims screen, causing inefficiencies in the workflow.

*Impact:*
This issue disrupts the claims process, leading to repetitive tasks and potentially slowing down resolution times.",Done,17/Oct/24 6:02 AM,Monika Goyal,642a87ef22330bdf97ab286a,Prateek Ranjan,712020:235e328a-6dc5-4151-b96b-b6dfe5264a49,Low,Done,17/Dec/24 10:42 AM,,,,04/Dec/24 12:00 AM,,Release_0014,,62467,IRIS | Managed Care
Enhancement,IR-259,62302,Guided sales Mobile/Tablet view,"*As a*: Customer

*I want*: To view the screen shared by the agent on my tablet or mobile device, and receive a clear message if screen sharing is unavailable on my device.

*So that*: I am aware of the limitations and can still benefit from the agent's screen sharing when they are using a desktop.



h4. Acceptance Criteria:

# *Screen Viewing Capability*:
#* Customers using tablet or mobile devices should be able to view the screen shared by the agent if the agent has joined from a desktop.
#* The system should ensure a seamless viewing experience on tablet and mobile devices.
# *Device-Based Screen Sharing Restriction*:
#* The screen share option should be disabled for customers using tablet devices.
#* The system should detect the device type and automatically disable the screen share option for tablets.
# *Informational Message*:
#* When the screen share option is disabled on a tablet device, a message should be displayed on hovering the disabled screenshare option stating: ""Screensharing is unavailable on tablet devices.""",Ready For Test,15/Oct/24 3:25 AM,Monika Goyal,642a87ef22330bdf97ab286a,Roma Kishnani,712020:48ad98dc-4b9a-4621-a630-411e9951b0f3,Medium,,24/Dec/24 11:01 AM,,,,18/Oct/24 12:00 AM,,Release_0014,,62680,IRIS I Guided Sales
Sub-task,IR-241,62223,Disable screen sharing from tablet and mobile devices,,Done,10/Oct/24 6:53 AM,Debiprasad Dash,712020:36ba4a52-ed6c-456b-9d6c-0862889d1c1f,Debiprasad Dash,712020:36ba4a52-ed6c-456b-9d6c-0862889d1c1f,Medium,Done,27/Nov/24 10:41 AM,IRIS-ProductCatalog/Cart/Promotions/CheckOut,,,11/Oct/24 12:00 AM,,Release_0014,,59978,Guided Sales : One Tab Experience
Story,IR-35,62079,Home I Select Store I Associate Should See Stores within a 50-Mile Radius When Searching by City or Zip Code,"h4. As an:

Associate

h4. I want to:

See a list of stores within a 50-mile radius when I search using a city or zip code in side panel

h4. So that:

I can efficiently find nearby store locations and provide accurate information to customers.



h4. Acceptance Criteria:

# *Search Functionality:*
#* When an associate enters a city or zip code in the search field, the system should display all stores within a 50-mile radius of the entered location.",Done,04/Oct/24 4:28 AM,Tirlochan Singh,712020:47ce8f43-63fa-4844-afd4-a56b885517d8,Roma Kishnani,712020:48ad98dc-4b9a-4621-a630-411e9951b0f3,Medium,Done,20/Dec/24 10:16 AM,IRIS-Home/FindStore,Priority-Medium,,13/Dec/24 12:00 AM,,Release_0014,,62238,IRIS I Home / Landing Pages/ Store Details
Story,IR-102,62047,IRIS | Scheduler: calendar view to know which days onsite doctor is available,"We need visibility to easily move to the day the doctor is available instead of navigating day by day. This is a flow that delays the interaction of call center agents.



*As a* patient,
*I want* to see the availability of my chosen doctor in a calendar format during the appointment booking process,
*so that* I can easily select a suitable date for my appointment.



!image-20241204-102231.png|width=645,height=442,alt=""image-20241204-102231.png""!





For todays date - a blue line circle 

For the selected date (any, including the onsite doctor date) - a grey circle

For Onsite doctor - a blue color filled circle

h4. Acceptance Criteria:

# The appointment booking interface must display a calendar view showing the available dates for the onsite doctor.
# Users can click on a specific date to view available time slots for that day.
# The doctor availability will be calculated from the present day.",Ready For Test,03/Oct/24 9:46 AM,Subesh Singh,712020:812ecddd-8e45-4a4e-bd41-6931c90f237b,Caro Rocha,61707a5d860f78006bc9dc50,Medium,,11/Dec/24 5:17 AM,IRIS-Scheduler,,,13/Dec/24 12:00 AM,,Release_0014,,62237,IRIS I Book Appointment/ Scheduler
Enhancement,IR-440,61986,Product | Catalog I Applied Filters Resetting,"When using the filter for frame style on the eyeglasses catalog, if a user selects a specific frame and then decides to return to the catalog, the filter is lost, and the entire catalog is displayed instead of retaining the filtered view. This forces the user to reapply the filter, which diminishes the user experience by requiring unnecessary steps to navigate back to the filtered list.

*Steps to Reproduce:*

# Navigate to the eyeglasses catalog and apply a filter.
# Select a specific frame.
# Click on the breadcrumb to return to the eyeglasses catalog.
# Observe that the filter has been removed, and the full catalog is displayed, requiring the user to reapply the filter.

*Actual Result:* The filter is lost when navigating back to the catalog, displaying the full range of products and requiring users to reapply the filter to continue browsing within their desired criteria.",Ready For Test,03/Oct/24 12:11 AM,Sanjib Kumar Majhi,63c4c1e1d7f68827e6b549b0,Caro Rocha,61707a5d860f78006bc9dc50,Medium,,26/Dec/24 3:26 AM,IRIS-ProductCatalog/Cart/Promotions/CheckOut,Priority-Medium,,17/Dec/24 12:00 AM,,Release_0014,,62402,IRIS I Product / Merchandising
Story,IR-47,61767,Home | Emarsys web extend pop-up,"*As a* website user,

*I want* the Emarsys Web Extend pop-up to appear in a controlled and non-intrusive manner,

*so that* I can provide my email and mobile information efficiently and without repeated interruptions.



h4. Acceptance Criteria:

# *Session-Based Display:*
#* The pop-up should appear only twice to the new user and only once in session.
# *Extended Non-Display Period:*
#* If the user does not provide any input in the pop-up during the two sessions, it should not be displayed again for the next two months.
# *Pop-Up Timing:*
#* The pop-up should be visible for 15 seconds.
# *User Interface:*
#* The UI of the pop-up should be visually appealing and functional.
#* Ensure that the placeholder text and any auto-populated numbers do not overlap.
# *Display During Book Appointment:*
#* The pop-up should display during the book appointment process if 15 seconds have elapsed since the user landed on the page.



*Issue Reported*

A pop-up offering ""$25 Off Your First Purchase"" appears every time a user accesses the homepage. The pop-up includes fields for email and phone number. The phone number field is pre-populated with a number, even though the user hasn’t entered any details, and the email field remains blank. This creates a confusing and potentially misleading experience for the user.

(Validate Current Logic Setup).",DEV REVIEW,30/Sep/24 1:01 PM,Roma Kishnani,712020:48ad98dc-4b9a-4621-a630-411e9951b0f3,Roma Kishnani,712020:48ad98dc-4b9a-4621-a630-411e9951b0f3,Medium,,19/Dec/24 4:14 PM,IRIS-Home/FindStore,Priority-Medium,,06/Dec/24 12:00 AM,,Release_0014,,62238,IRIS I Home / Landing Pages/ Store Details
Story,IR-957,61555, High CPU/Memory query in prod-QUERY ID - 13421116,"High CPU and Memory consumption observed in prod from yesterday.

*QUERY ID - 13421116:*

(@VariantNumberCsv nvarchar(max),@ProductVariantIdCsv nvarchar(max),@ItemNumberCsv nvarchar(max),@MasterProductIdCsv nvarchar(max))SELECT DISTINCT [MP.Id|http://MP.Id] MasterProductId, MP.ItemNumber

    , [PV.Id|http://PV.Id] ProductVariantId, PV.VariantNumber, PT.Code ProductType, PG.Code ProductGroupCode

    FROM MasterProduct MP

    INNER JOIN ProductType PT WITH(NOLOCK) ON MP.ProductTypeId = [PT.Id|http://PT.Id]

    INNER JOIN ProductVariant PV WITH(NOLOCK) ON [MP.Id|http://MP.Id] = PV.MasterProductId     

    LEFT JOIN MasterLookup PG WITH(NOLOCK) ON MP.ProductGroupId = [PG.Id|http://PG.Id]

 

    WHERE PV.VariantNumber IN (SELECT LTRIM(RTRIM(Data)) FROM dbo.ufnSplit (@VariantNumberCsv, ','))

    OR [PV.Id|http://PV.Id] IN (SELECT LTRIM(RTRIM(Data)) FROM dbo.ufnSplit (@ProductVariantIdCsv, ','))

    UNION

    SELECT DISTINCT [MP.Id|http://MP.Id] MasterProductId, MP.ItemNumber

    , NULL ProductVariantId, NULL VariantNumber, PT.Code ProductType, PG.Code ProductGroupCode

    

    FROM MasterProduct MP

    INNER JOIN ProductType PT WITH(NOLOCK) ON MP.ProductTypeId = [PT.Id|http://PT.Id]

    LEFT JOIN MasterLookup PG WITH(NOLOCK) ON MP.ProductGroupId = [PG.Id|http://PG.Id]

    WHERE MP.ItemNumber IN (SELECT LTRIM(RTRIM(Data)) FROM dbo.ufnSplit (@ItemNumberCsv, ','))

    OR [MP.Id|http://MP.Id] IN (SELECT LTRIM(RTRIM(Data)) FROM dbo.ufnSplit (@MasterProductIdCsv, ','))",Deprecate,20/Sep/24 3:03 AM,Masood Bhat,642a852396822e1821fe3371,Adarsh Yadav,712020:f42cb547-2911-45dd-8430-edc80e91a606,Medium,Duplicate,16/Dec/24 6:15 AM,DBmaintenance,HighCPUMemory,,09/Dec/24 12:00 AM,,Release_0014,,62400,IRIS I General Performance
Production Bug,IR-81,60691,"Mobile - Multiple screens do not go back to the top of the screen when advancing next, for example medical form","Multiple screens do not go back to the top of the screen when advancing next as Below mentioned : 

# When selected the Book Appointment for someone else or as Guest then selected the time slot and click on the next then screen remains at the bottom 
# While Filling the medical form and then after filling the Eye Health section then screen remains at the bottom for the General Health and Social History section and after filling the medical form then also screen remains at the bottom
# While clicking on the Pagination number for the next page then also screen remains at the bottom , applicable for all the section where pagination present ( For example : Favorites , My Appointments , Order History , etc)



!image-20240827-104227.png|width=263,height=558,alt=""image-20240827-104227.png""!",Done,27/Aug/24 6:41 AM,Adityesh Mishra,642a858496822e1821fe337c,Gaurav Biyani,712020:644ea5a5-5969-44af-a95f-20953bc576c5,Medium,Done,18/Dec/24 9:30 AM,IRIS-Home/FindStore,Priority-Medium,,06/Dec/24 12:00 AM,,Release_0014,,62400,IRIS I General Performance
Sub-task,IR-240,60054,Frontend - Agent View UI implementation ,,Done,09/Aug/24 3:36 AM,Debiprasad Dash,712020:36ba4a52-ed6c-456b-9d6c-0862889d1c1f,Debiprasad Dash,712020:36ba4a52-ed6c-456b-9d6c-0862889d1c1f,Medium,Done,27/Nov/24 10:41 AM,,,,09/Aug/24 12:00 AM,,Release_0014,,59978,Guided Sales : One Tab Experience
Story,IR-236,59978,Guided Sales : One Tab Experience,"*BRD URL*: [https://stanton.atlassian.net/wiki/spaces/MRS/pages/78184470/BRD+-+Guided+Sales+Experience|https://stanton.atlassian.net/wiki/spaces/MRS/pages/78184470/BRD+-+Guided+Sales+Experience|smart-link]  Please refer to the BRD as well.

Implement a unified browsing experience in IRIS with one-tab functionality for seamless customer and associate interaction.

*As a* customer using IRIS, *I as a Operation manager want* a unified browsing experience where both I and the associate operate within a single tab interface, *So that* I can have seamless interaction and continuity in the browsing session.

h3. Acceptance Criteria:

# *One-Tab Interface:*
## Both customer and associate should operate within a single tab interface.
## The browsing session should remain continuous and uninterrupted.
# *Camera Access and Display:*
#* Display the customer's face and name if camera access is granted.
#* Show the customer's initials or profile picture if the camera is off.
#* Provide an option for the customer to change camera access.
# *Customer Support Request:*
#* Display ""Need help shopping"" option, opening a modal with fields (First Name, Email, Mobile Number).
#* Prepopulate fields if the customer is logged into My Account, even if the email is not verified.
#* Make Name, Email, and Mobile number mandatory for guest users.
#* Implement reCAPTCHA for managing security and spam.
# *Patient Records:*
#* Show ""MULTIPLE"" instead of Patient ID when multiple patient files are available.
#* Require selecting DOB to confirm the correct patient file.
#* Display ""NEW"" for Patient ID if no records are found, allowing virtual assistants to create a patient file.
#* While creating the patient, the agent needs to select the relationship if multiple patients are found with the same mobile number.
# *Screen Sharing:*
#* Enable an option for the customer to share their screen.
#* If the agent's screen is shared, the customer's screen access should be restricted.
#* The background should display the agent's screen when shared.
#* The agent should be able to switch the screen with the patient and vice versa.
#* *When the agent initiates screen sharing, the system should prompt for confirmation to switch the view from Associate to Agent view.*
#** The agent cannot share their screen until a Patient ID is selected for the customer. However, the customer can share their screen at any time.
#** The screenshare icon should only be visible to the agent when the patient ID is confirmed.
#* In the Agent view, a box displaying the customer's first name, email, Patient ID, and phone number should be shown.
#** Customer lookup will be based on the first name and mobile number.
#* In IRIS, associates as agents will be identified based on user agent view flag.
#** If the Agent's unique identifier from MRS is not mapped in IRIS, the customer will not be able to connect with the agent.
#** The agent and customer should be able to mute/unmute themselves.
#* *Rules:*
#** In Agent view, users should be able to see the same menu items as the patient, and for MyAccount, the agent will have the options “Agent Name” and “Sign Out.”
#*** Hide the Book Eye Exam button in Agent View.
#** Once associates are in the Agent view, they can switch to other stores, but this will result in losing the connection with the customer. In Agent view, the user role permission will not be applicable except for the Agent view flag.
#*** One user can’t have access to both the CDC View and Agent View simultaneously.
#*** At any time, one user can have access to either the CDC view or Agent view.
#** Associates as an agent will not get logged out automatically or until the connection is lost or the session ends.
#** The agent should have the option to exit from Agent view after confirming the model.
#*** This will be possible by switching the Agent view to store view.
#** The agent and patient can’t control each other’s screens.
# *Collapsible Pop-Up:*
#* This will be the collapsible pop-up and will occurred when chat will start and user will allow to expand the pop up again.
#* In collapsed view, display the customer's name and ""Eyecare Specialist"" (not the name).
#* Allow the customer to expand the pop-up again.
# *Chat Feature:*
#* Integrate a chat feature for addressing audio issues and accommodating users with hearing impairments.
#* Allow associates to share information or URLs efficiently.
#* Capture chat history for internal quality assurance purposes.
#* Chat history should not be accessible to the customer.
#* *Chat Functionality:*
#** Display the customer's time zone for both agent and customer.
#** Use the time format HH:MM
, including hours and minutes.
#** Maintain chat history only for the current session.
#** Begin a new chat with each new session, with no access to previous chat history.
#** Save all chat history in the database for QA purposes, without customer access.
#* *Chat Interaction:*
#** Clicking the chat option should open a pop-up with a message and a 'Start' button.
#** Upon clicking 'Start,' the customer can send messages.
#** Display previous messages from the current session.
#** Allow customers to minimize and maximize the chat screen.
#** Display only the current session's chat history to the customer.
#* *File Upload in Chat:*
#** Support file formats: JPEG, JPG, PNG, and PDF.
#** Maximum file size: 2MB (configurable).
#* *Data Capture and Display:*
#** Save chat records, including agent ID, patient ID, and patient details (First Name, Email, Mobile).
#** Allow virtual associates to access customer-entered data such as name, phone number, and email during the session.
# *Cart, Checkout, and Payment:*
#* When the agent creates a cart, it should be visible in the patient's My Account as well.
#** If the patient creates the cart while connected, it should also be displayed to the agent.
#** Cart visibility and actions should be based on the selected Patient ID.
#* At checkout, display a QR code for payment applicable only to users with the Agent view only.
#** Customers need to scan the QR code to make payment.
#* Checkout screen
#** Need to add the Process button as available today after total amount and above disclaimer message.
#** Once User click on Process button IRIS will run all the validation as today but will not send the request to the terminal for payment.
#*** If any validation failed show the error as current behavior.
#** Once validation is completed then show the QR code to scan to complete the payment.
#*** Before click on process, QR code will not appear to scan to complete payment.
#* -If inventory is allocated to another order between scanning the QR code and making payment, display a customized error message.-
#** -Provide a separate customized error message if payment is made by scanning the QR code.-
#* No signature is required during payment as there will be no Disclaimer form.

h3. Wireframes:

* [*Wireframe 1:*|https://www.figma.com/proto/NrXtCBOdhjX29vjY3GMiVQ/IRIS-DESIGN-2024?node-id=6661-59555&t=jCnrpExDyQCb3Zw7-0&scaling=min-zoom&content-scaling=fixed&page-id=6661%3A51527] Unified browsing experience with a single tab interface.
* [*Wireframe 2:*|https://www.figma.com/proto/NrXtCBOdhjX29vjY3GMiVQ/IRIS-DESIGN-2024?node-id=5524-36083&t=ylDd8DyMrxIsnGtJ-0&scaling=scale-down-width&content-scaling=fixed&page-id=8%3A387&starting-point-node-id=498%3A14718&show-proto-sidebar=1] Collapsible pop-up with customer name and eyecare specialist display.
* [*Wireframe 3:*|https://www.figma.com/proto/NrXtCBOdhjX29vjY3GMiVQ/IRIS-DESIGN-2024?node-id=521-16086&t=ylDd8DyMrxIsnGtJ-0&scaling=scale-down-width&content-scaling=fixed&page-id=8%3A387&starting-point-node-id=498%3A14718&show-proto-sidebar=1] Chat pop-up with start button and message display.
* [*Wireframe 4:*|https://www.figma.com/proto/NrXtCBOdhjX29vjY3GMiVQ/IRIS-DESIGN-2024?node-id=5792-41976&t=ylDd8DyMrxIsnGtJ-0&scaling=scale-down-width&content-scaling=fixed&page-id=8%3A387&starting-point-node-id=498%3A14718&show-proto-sidebar=1] ""Need help shopping"" modal with prepopulated fields for logged-in customers.
** This will be dynamic based on different page.
** 
!image-20240808-113308.png|width=129,height=49,alt=""image-20240808-113308.png""!
** ",Ready For Test,07/Aug/24 8:52 AM,Debiprasad Dash,712020:36ba4a52-ed6c-456b-9d6c-0862889d1c1f,Nitin Vishnoi,62b1d976b065974c3e23eb65,Medium,,13/Dec/24 3:35 AM,IRIS-ProductCatalog/Cart/Promotions/CheckOut,,,02/Dec/24 12:00 AM,,Release_0014,,62680,IRIS I Guided Sales
Story,IR-39,59427,My Account: Favorites[Patient Login] : Favorites should be added to category pages for Eye Health and Contacts,"Favorites Icon should be displayed on the category pages for the Eye Health and Contacts products also 



As a customer, I want to see a Favorites icon on the category pages for Eye Health and Contacts products so that I can easily save products I am interested in for future reference.

h4. 

h4. Acceptance Criteria:

# *Visibility*:
#* The Favorites icon should be clearly visible on all product listings within the Eye Health and Contacts category pages.
#* The icon should be easily recognizable and consistent with the design used on individual product pages.
# *Functionality*:
#* Clicking the Favorites icon should add the product to the customer's favorites list.
#* If the product is already in the customer's favorites list, clicking the icon should remove it from the list.
#* The icon should visually indicate whether a product is currently in the customer's favorites list (e.g., filled icon for added, outlined for not added).
# *Consistency*:
#* The design, placement, and behavior of the Favorites icon should be consistent across all category pages.
#* Ensure the functionality is the same on both desktop and mobile versions of the website.
# *Persistence*:
#* The favorites list should persist across sessions as long as the customer is logged into their account.",Done,26/Jul/24 4:58 AM,Abhishek Mishra,712020:31fcea2f-d5ac-4184-ac19-998a8363c22b,Gaurav Biyani,712020:644ea5a5-5969-44af-a95f-20953bc576c5,Low,Done,18/Dec/24 10:49 PM,IRIS-MyAccount,IRIS-ProductCatalog/Cart/Promotions/CheckOut,Priority-Low,13/Dec/24 12:00 AM,,Release_0014,,62406,IRIS I My Account
Story,IR-49,59327,Order I Lens Selection UI,"As a Operation manager for Associates/Customers, I want the lens wizard selection interface to have properly aligned and consistently spaced bullet points, radio buttons, and checkboxes, so that the selection process is intuitive and visually coherent.

In general all bullet points, radio button, checkboxes should be properly aligned under the header and text and spacing should be consistent throughout the selection.



Wireframe - [https://nowoptics-my.sharepoint.com/:p:/r/personal/kgulick_nowoptics_com/_layouts/15/Doc.aspx?sourcedoc=%7BC18FDC5A-CF53-4E00-9783-EE329C2CB728%7D&file=Lens%20Selection%20Mockup.pptx&fromShare=true&action=edit&mobileredirect=true|https://nowoptics-my.sharepoint.com/:p:/r/personal/kgulick_nowoptics_com/_layouts/15/Doc.aspx?sourcedoc=%7BC18FDC5A-CF53-4E00-9783-EE329C2CB728%7D&file=Lens%20Selection%20Mockup.pptx&fromShare=true&action=edit&mobileredirect=true|smart-link] 

*Prescription type*

* Bold Premium Anti-Glare
* Slab off should only be visible by associate



*Lens Options*

* For Clear lens options, Ensure UV Protection displays as a checkbox for plastic lens materials.
* Polarized Section
** Initially, display the default description for polarized lenses.
** Display an independent polarized color dropdown which is a mandatory field.
** Display a checkbox for ""Mirror"" with a dropdown for mirror coating color and a single price next to it.
** The ""Mirror Coating Color"" dropdown will be mandatory if the ""Mirror"" checkbox is checked.",Done,24/Jul/24 3:46 AM,Abhishek Mishra,712020:31fcea2f-d5ac-4184-ac19-998a8363c22b,Nitin Vishnoi,62b1d976b065974c3e23eb65,Medium,Done,20/Dec/24 10:17 AM,Cosmetic,IRIS-ProductCatalog/Cart/Promotions/CheckOut,Priority-Medium,19/Dec/24 12:00 AM,,Release_0014,,62405,IRIS I Order
Sub-task,IR-57,58775,Frontend - After Job transfer redirect user the user to history page with batchId,"

!image-20240707-160204.png|width=1660,height=725,alt=""image-20240707-160204.png""!",Done,07/Jul/24 12:01 PM,Namrata Maurya,642a85341993b61a5309ad8f,Digvijay Verma,557058:11a4a9a4-23c7-4c3a-8a4d-6c475eaa26a1,Medium,Done,09/Dec/24 2:16 AM,IRIS-JobTracking,,,06/Dec/24 12:00 AM,,Release_0014,,57987,Job Tracking I Display Job Transfer Reason and Transfer Mode in Job Transfer History
Sub-task,IR-56,58774,Fontend - Read batchId from URL Query String and pass to Grid API,"* display filtered data
* update breadcrumb to [+Home+|https://iris.web.dev.nowoptics.net/] / [+Job Transfer+|https://iris.web.dev.nowoptics.net/job-tracking/job-transfer/]/History/7f544d3a-2b92-4f0e-9012-cca90cd4eb5c  OR gve option to go ack to all history (Discuss with Ayush)",Done,07/Jul/24 12:00 PM,Namrata Maurya,642a85341993b61a5309ad8f,Digvijay Verma,557058:11a4a9a4-23c7-4c3a-8a4d-6c475eaa26a1,Medium,Done,09/Dec/24 4:01 AM,IRIS-Performance,,,07/Dec/24 12:00 AM,,Release_0014,,57987,Job Tracking I Display Job Transfer Reason and Transfer Mode in Job Transfer History
